DocEntry,LineNum,ItemCode,ItemName,Quantity,DelivrdQty,OpenQty,ShipDate,LineStatus,Price,LineTotal
871,4,SKU-0030,Material SAE 7 EF,89,21,68,2024-09-22,O,201.45,17929.05
872,0,SKU-0028,Material NSE 7 EF,10,0,10,2024-12-03,O,52.43,524.3
872,1,SKU-0054,Material Isaac 2 EF,15,11,4,2024-12-08,O,132.82,1992.3
872,2,SKU-0031,Material SAE 9 EF,294,66,228,2024-11-19,O,217.72,64009.68
872,3,SKU-0002,Material NSE 8 EF,230,92,138,2024-12-19,O,246.49,56692.7
872,4,SKU-0008,Material SAE 1 EM,174,50,124,2024-12-28,O,125.68,21868.32
873,0,SKU-0044,Material PGS 2 EF,266,208,58,2025-12-21,O,46.44,12353.04
873,1,SKU-0017,Material SAE 2 EM,253,101,152,2025-12-18,O,140.95,35660.35
874,0,SKU-0002,Material PGS 1 EM,205,170,35,2024-04-09,O,67.48,13833.4
874,1,SKU-0004,Material Isaac 4 EF,88,43,45,2024-03-30,O,236.66,20826.08
874,2,SKU-0050,Material PGS 6 EF,189,169,20,2024-04-10,O,218.23,41245.47
875,0,SKU-0055,Material Isaac 9 EF,135,74,61,2025-03-17,O,47.12,6361.2
875,1,SKU-0059,Material NSE 4 EF,275,119,156,2025-02-24,O,294.68,81037.0
875,2,SKU-0029,Material COC 8 EF,53,53,0,2025-03-26,C,272.87,14462.11
875,3,SKU-0038,Material COC 3 EF,236,53,183,2025-02-24,O,33.18,7830.48
876,0,SKU-0006,Material PGS 8 EF,50,5,45,2024-07-22,O,205.4,10270.0
876,1,SKU-0004,Material PGS 4 EF,58,14,44,2024-07-16,O,32.17,1865.86
876,2,SKU-0017,Material Isaac 8 EF,233,79,154,2024-07-18,O,147.4,34344.2
876,3,SKU-0051,Material Isaac 1 EF,43,40,3,2024-07-31,O,21.61,929.23
876,4,SKU-0054,Material COC 3 EM,17,2,15,2024-07-12,O,86.86,1476.62
877,0,SKU-0001,Material Isaac 2 EF,151,150,1,2025-05-02,O,91.47,13811.97
878,0,SKU-0047,Material Isaac 1 EM,92,84,8,2024-02-22,O,176.4,16228.8
878,1,SKU-0016,Material PGS 3 EM,86,62,24,2024-01-22,O,94.64,8139.04
879,0,SKU-0048,Material SAE 7 EF,157,19,138,2025-10-12,O,224.8,35293.6
879,1,SKU-0041,Material NSE 3 EM,297,50,247,2025-10-02,O,273.07,81101.79
879,2,SKU-0029,Material SAE 8 EF,110,50,60,2025-09-30,O,193.89,21327.9
879,3,SKU-0048,Material Isaac 1 EM,32,6,26,2025-09-27,O,164.3,5257.6
880,0,SKU-0057,Material COC 3 EM,17,7,10,2025-05-16,O,284.07,4829.19
880,1,SKU-0041,Material NSE 7 EF,202,31,171,2025-06-07,O,151.63,30629.26
881,0,SKU-0038,Material Isaac 7 EF,46,25,21,2022-04-03,O,211.38,9723.48
881,1,SKU-0044,Material NSE 2 EM,300,234,66,2022-04-05,O,208.74,62622.0
881,2,SKU-0058,Material SAE 9 EF,227,96,131,2022-03-30,O,147.67,33521.09
881,3,SKU-0021,Material NSE 8 EF,227,152,75,2022-04-05,O,143.85,32653.95
881,4,SKU-0052,Material NSE 1 EF,261,109,152,2022-04-21,O,206.31,53846.91
882,0,SKU-0013,Material COC 8 EF,246,187,59,2024-01-11,O,166.85,41045.1
883,0,SKU-0045,Material Isaac 2 EM,124,35,89,2022-08-13,O,236.25,29295.0
883,1,SKU-0022,Material PGS 1 EF,99,71,28,2022-08-16,O,133.21,13187.79
884,0,SKU-0001,Material SAE 3 EF,135,94,41,2023-07-23,O,255.23,34456.05
884,1,SKU-0014,Material Isaac 2 EM,51,13,38,2023-07-15,O,38.68,1972.68
884,2,SKU-0011,Material NSE 9 EF,180,112,68,2023-08-19,O,176.93,31847.4
884,3,SKU-0023,Material SAE 8 EF,17,5,12,2023-08-13,O,203.84,3465.28
885,0,SKU-0053,Material Isaac 8 EF,121,66,55,2022-10-10,O,80.28,9713.88
885,1,SKU-0001,Material PGS 3 EF,45,43,2,2022-10-14,O,239.44,10774.8
885,2,SKU-0019,Material COC 5 EF,106,83,23,2022-09-11,O,116.82,12382.92
885,3,SKU-0055,Material PGS 1 EF,160,144,16,2022-10-07,O,106.88,17100.8
886,0,SKU-0046,Material PGS 3 EF,156,101,55,2025-01-30,O,54.73,8537.88
886,1,SKU-0017,Material COC 7 EF,160,80,80,2025-02-05,O,125.6,20096.0
886,2,SKU-0017,Material Isaac 7 EF,201,185,16,2025-01-02,O,291.58,58607.58
886,3,SKU-0001,Material NSE 1 EM,82,50,32,2025-01-28,O,69.98,5738.36
886,4,SKU-0057,Material COC 3 EF,204,170,34,2025-01-30,O,35.91,7325.64
887,0,SKU-0005,Material NSE 2 EF,200,101,99,2024-02-24,O,145.67,29134.0
888,0,SKU-0022,Material NSE 1 EM,248,28,220,2022-04-07,O,94.97,23552.56
888,1,SKU-0059,Material NSE 1 EM,91,5,86,2022-05-07,O,246.79,22457.89
888,2,SKU-0016,Material Isaac 9 EF,291,11,280,2022-04-16,O,68.29,19872.39
888,3,SKU-0025,Material Isaac 2 EM,213,8,205,2022-04-19,O,277.28,59060.64
888,4,SKU-0031,Material SAE 2 EF,56,18,38,2022-04-12,O,282.72,15832.32
889,0,SKU-0006,Material COC 4 EF,218,88,130,2024-10-14,O,104.01,22674.18
889,1,SKU-0027,Material SAE 3 EM,115,43,72,2024-10-14,O,184.36,21201.4
889,2,SKU-0045,Material COC 7 EF,54,26,28,2024-10-16,O,74.15,4004.1
890,0,SKU-0002,Material Isaac 8 EF,129,78,51,2025-06-08,O,131.89,17013.81
890,1,SKU-0021,Material Isaac 2 EF,160,83,77,2025-05-18,O,271.81,43489.6
891,0,SKU-0002,Material PGS 2 EM,54,14,40,2026-01-07,O,92.7,5005.8
891,1,SKU-0031,Material PGS 9 EF,232,216,16,2026-01-22,O,238.33,55292.56
891,2,SKU-0051,Material SAE 3 EF,60,13,47,2025-12-29,O,38.06,2283.6
891,3,SKU-0018,Material NSE 2 EF,150,70,80,2026-01-17,O,282.22,42333.0
891,4,SKU-0017,Material COC 6 EF,171,6,165,2026-01-18,O,24.85,4249.35
892,0,SKU-0039,Material SAE 2 EM,276,193,83,2023-01-14,O,187.6,51777.6
893,0,SKU-0006,Material Isaac 1 EF,196,52,144,2023-05-15,O,276.92,54276.32
893,1,SKU-0028,Material SAE 4 EF,163,149,14,2023-05-12,O,262.37,42766.31
893,2,SKU-0040,Material NSE 2 EF,274,241,33,2023-06-20,O,27.25,7466.5
893,3,SKU-0007,Material PGS 4 EF,91,46,45,2023-05-09,O,280.35,25511.85
894,0,SKU-0052,Material PGS 3 EF,300,77,223,2023-02-23,O,88.29,26487.0
894,1,SKU-0028,Material SAE 8 EF,172,56,116,2023-01-20,O,263.93,45395.96
895,0,SKU-0037,Material Isaac 3 EF,66,21,45,2022-12-23,O,102.06,6735.96
896,0,SKU-0016,Material NSE 2 EF,118,120,0,2025-01-27,C,68.49,8081.82
896,1,SKU-0027,Material PGS 1 EM,272,87,185,2025-01-17,O,121.94,33167.68
896,2,SKU-0037,Material PGS 1 EF,55,25,30,2025-01-07,O,210.96,11602.8
896,3,SKU-0040,Material COC 4 EF,261,43,218,2025-01-06,O,152.26,39739.86
896,4,SKU-0016,Material COC 6 EF,126,90,36,2025-01-20,O,178.2,22453.2
897,0,SKU-0046,Material NSE 8 EF,52,15,37,2023-08-07,O,140.9,7326.8
897,1,SKU-0002,Material SAE 3 EM,80,45,35,2023-08-29,O,252.11,20168.8
898,0,SKU-0049,Material PGS 9 EF,139,114,25,2024-02-20,O,159.0,22101.0
899,0,SKU-0042,Material COC 5 EF,282,275,7,2024-04-16,O,41.71,11762.22
899,1,SKU-0025,Material COC 1 EM,156,41,115,2024-04-11,O,132.05,20599.8
900,0,SKU-0056,Material PGS 4 EF,12,6,6,2024-12-26,O,99.76,1197.12
900,1,SKU-0009,Material SAE 3 EF,82,20,62,2024-11-28,O,273.74,22446.68
900,2,SKU-0026,Material NSE 3 EM,231,222,9,2024-12-20,O,223.01,51515.31
900,3,SKU-0009,Material NSE 8 EF,50,16,34,2024-11-21,O,102.21,5110.5
901,0,SKU-0019,Material Isaac 8 EF,153,1,152,2024-06-18,O,92.29,14120.37
901,1,SKU-0023,Material PGS 1 EM,227,69,158,2024-06-18,O,41.83,9495.41
901,2,SKU-0012,Material SAE 4 EF,163,8,155,2024-06-25,O,213.59,34815.17
901,3,SKU-0054,Material SAE 2 EM,100,80,20,2024-06-09,O,95.06,9506.0
901,4,SKU-0037,Material NSE 6 EF,285,142,143,2024-07-17,O,124.78,35562.3
902,0,SKU-0031,Material SAE 5 EF,12,10,2,2023-08-26,O,189.03,2268.36
902,1,SKU-0029,Material Isaac 7 EF,262,61,201,2023-08-29,O,110.23,28880.26
902,2,SKU-0046,Material PGS 3 EF,226,202,24,2023-08-27,O,20.15,4553.9
903,0,SKU-0008,Material SAE 1 EM,23,21,2,2025-04-11,O,144.19,3316.37
903,1,SKU-0017,Material NSE 3 EF,156,121,35,2025-03-24,O,98.89,15426.84
904,0,SKU-0044,Material COC 1 EF,69,66,3,2025-05-13,O,211.76,14611.44
904,1,SKU-0056,Material NSE 1 EF,175,140,35,2025-04-03,O,223.88,39179.0
904,2,SKU-0001,Material NSE 9 EF,270,242,28,2025-05-06,O,160.62,43367.4
904,3,SKU-0009,Material SAE 3 EF,273,87,186,2025-03-28,O,182.48,49817.04
905,0,SKU-0010,Material COC 2 EM,12,12,0,2025-04-19,C,96.65,1159.8
906,0,SKU-0011,Material PGS 1 EM,142,20,122,2025-05-07,O,33.9,4813.8
906,1,SKU-0006,Material Isaac 1 EF,76,74,2,2025-04-24,O,66.91,5085.16
906,2,SKU-0009,Material SAE 8 EF,95,76,19,2025-05-29,O,278.86,26491.7
907,0,SKU-0045,Material SAE 4 EF,272,126,146,2022-10-14,O,240.87,65516.64
907,1,SKU-0011,Material SAE 1 EF,96,4,92,2022-10-07,O,69.9,6710.4
907,2,SKU-0003,Material Isaac 4 EF,292,334,0,2022-10-22,C,152.61,44562.12
907,3,SKU-0023,Material Isaac 7 EF,256,53,203,2022-10-24,O,49.62,12702.72
907,4,SKU-0033,Material NSE 1 EM,287,150,137,2022-10-17,O,23.78,6824.86
908,0,SKU-0023,Material Isaac 3 EF,92,6,86,2022-03-25,O,111.44,10252.48
908,1,SKU-0003,Material Isaac 1 EM,81,65,16,2022-03-17,O,276.59,22403.79
908,2,SKU-0008,Material Isaac 8 EF,243,74,169,2022-03-27,O,98.58,23954.94
909,0,SKU-0054,Material NSE 3 EM,201,15,186,2023-10-22,O,133.61,26855.61
910,0,SKU-0043,Material Isaac 2 EF,137,88,49,2024-01-28,O,208.48,28561.76
910,1,SKU-0034,Material COC 5 EF,84,73,11,2024-01-16,O,161.72,13584.48
910,2,SKU-0028,Material PGS 2 EF,127,113,14,2024-01-23,O,277.91,35294.57
910,3,SKU-0047,Material NSE 3 EM,181,168,13,2023-12-31,O,246.65,44643.65
911,0,SKU-0029,Material PGS 1 EF,175,20,155,2024-10-19,O,182.83,31995.25
911,1,SKU-0048,Material Isaac 4 EF,32,5,27,2024-10-07,O,247.43,7917.76
911,2,SKU-0040,Material COC 2 EF,197,102,95,2024-09-13,O,272.77,53735.69
912,0,SKU-0006,Material SAE 6 EF,101,1,100,2025-08-25,O,230.92,23322.92
912,1,SKU-0027,Material COC 2 EF,282,278,4,2025-09-14,O,296.14,83511.48
912,2,SKU-0008,Material Isaac 6 EF,149,138,11,2025-09-02,O,35.81,5335.69
912,3,SKU-0045,Material NSE 9 EF,165,29,136,2025-08-11,O,256.34,42296.1
913,0,SKU-0040,Material COC 3 EM,183,152,31,2023-01-28,O,270.45,49492.35
913,1,SKU-0014,Material COC 7 EF,207,148,59,2023-01-04,O,52.93,10956.51
913,2,SKU-0006,Material COC 8 EF,209,140,69,2022-12-21,O,98.01,20484.09
913,3,SKU-0006,Material NSE 9 EF,145,194,0,2023-01-30,C,20.17,2924.65
913,4,SKU-0016,Material NSE 3 EF,39,6,33,2022-12-14,O,271.19,10576.41
914,0,SKU-0050,Material SAE 1 EM,150,60,90,2023-10-12,O,127.64,19146.0
914,1,SKU-0033,Material Isaac 2 EM,170,131,39,2023-11-09,O,195.11,33168.7
915,0,SKU-0029,Material NSE 2 EF,259,169,90,2023-08-07,O,38.22,9898.98
915,1,SKU-0058,Material Isaac 2 EM,187,61,126,2023-08-12,O,182.15,34062.05
915,2,SKU-0039,Material COC 1 EF,119,77,42,2023-09-01,O,91.84,10928.96
915,3,SKU-0057,Material Isaac 1 EF,155,12,143,2023-08-20,O,33.07,5125.85
915,4,SKU-0006,Material NSE 9 EF,12,5,7,2023-08-12,O,191.7,2300.4
916,0,SKU-0038,Material COC 7 EF,106,24,82,2025-07-22,O,131.32,13919.92
916,1,SKU-0004,Material PGS 6 EF,207,195,12,2025-08-30,O,86.54,17913.78
917,0,SKU-0028,Material SAE 1 EF,182,147,35,2024-10-21,O,27.58,5019.56
918,0,SKU-0007,Material PGS 1 EM,69,57,12,2022-10-02,O,36.07,2488.83
918,1,SKU-0054,Material Isaac 9 EF,202,4,198,2022-10-15,O,189.49,38276.98
918,2,SKU-0018,Material SAE 3 EM,205,185,20,2022-10-26,O,101.0,20705.0
918,3,SKU-0034,Material SAE 3 EM,192,50,142,2022-11-02,O,72.7,13958.4
918,4,SKU-0037,Material COC 5 EF,232,183,49,2022-10-16,O,91.7,21274.4
919,0,SKU-0034,Material NSE 9 EF,271,75,196,2023-06-16,O,297.36,80584.56
919,1,SKU-0056,Material PGS 3 EM,73,114,0,2023-06-07,C,227.61,16615.53
919,2,SKU-0041,Material COC 1 EF,132,20,112,2023-06-05,O,150.02,19802.64
919,3,SKU-0009,Material COC 3 EM,261,61,200,2023-05-27,O,226.8,59194.8
920,0,SKU-0042,Material NSE 2 EM,177,135,42,2025-08-26,O,51.91,9188.07
920,1,SKU-0057,Material SAE 2 EF,69,56,13,2025-08-21,O,137.21,9467.49
921,0,SKU-0017,Material PGS 8 EF,25,16,9,2023-02-09,O,107.1,2677.5
921,1,SKU-0056,Material COC 6 EF,232,203,29,2023-01-24,O,37.11,8609.52
921,2,SKU-0022,Material SAE 5 EF,237,80,157,2023-02-23,O,45.89,10875.93
921,3,SKU-0052,Material SAE 2 EF,189,112,77,2023-02-28,O,206.08,38949.12
921,4,SKU-0055,Material Isaac 2 EM,210,146,64,2023-03-03,O,24.99,5247.9
922,0,SKU-0060,Material SAE 5 EF,24,18,6,2023-11-15,O,113.72,2729.28
922,1,SKU-0008,Material PGS 6 EF,226,190,36,2023-12-07,O,60.51,13675.26
922,2,SKU-0048,Material COC 1 EM,136,116,20,2024-01-02,O,286.25,38930.0
923,0,SKU-0023,Material COC 5 EF,244,99,145,2025-07-31,O,132.65,32366.6
924,0,SKU-0050,Material SAE 8 EF,103,119,0,2025-04-09,C,254.57,26220.71
924,1,SKU-0007,Material COC 5 EF,262,285,0,2025-05-23,C,176.08,46132.96
924,2,SKU-0028,Material COC 6 EF,198,121,77,2025-05-01,O,174.19,34489.62
925,0,SKU-0010,Material PGS 2 EF,225,12,213,2025-12-07,O,179.27,40335.75
926,0,SKU-0023,Material COC 7 EF,222,219,3,2022-03-30,O,200.92,44604.24
926,1,SKU-0027,Material SAE 6 EF,10,10,0,2022-03-20,C,68.55,685.5
926,2,SKU-0028,Material Isaac 4 EF,268,104,164,2022-02-28,O,242.03,64864.04
926,3,SKU-0059,Material Isaac 2 EF,181,66,115,2022-02-28,O,251.02,45434.62
927,0,SKU-0004,Material Isaac 3 EF,75,16,59,2022-03-14,O,195.77,14682.75
927,1,SKU-0054,Material PGS 8 EF,176,175,1,2022-02-15,O,32.06,5642.56
927,2,SKU-0050,Material SAE 4 EF,168,198,0,2022-02-07,C,172.47,28974.96
927,3,SKU-0045,Material NSE 4 EF,129,19,110,2022-02-22,O,133.01,17158.29
927,4,SKU-0030,Material SAE 4 EF,175,45,130,2022-03-20,O,175.55,30721.25
928,0,SKU-0037,Material COC 2 EF,270,121,149,2024-08-11,O,126.04,34030.8
929,0,SKU-0034,Material PGS 2 EF,86,75,11,2026-01-21,O,90.96,7822.56
929,1,SKU-0004,Material COC 3 EF,203,166,37,2026-02-03,O,78.59,15953.77
929,2,SKU-0003,Material PGS 1 EF,92,70,22,2026-02-09,O,238.81,21970.52
930,0,SKU-0057,Material SAE 6 EF,272,42,230,2024-11-29,O,250.62,68168.64
931,0,SKU-0049,Material SAE 2 EF,144,22,122,2023-07-21,O,285.42,41100.48
931,1,SKU-0045,Material COC 5 EF,101,69,32,2023-07-25,O,289.54,29243.54
931,2,SKU-0005,Material NSE 5 EF,17,2,15,2023-08-12,O,181.01,3077.17
931,3,SKU-0031,Material PGS 3 EM,146,87,59,2023-08-22,O,122.4,17870.4
932,0,SKU-0007,Material Isaac 8 EF,202,51,151,2023-08-27,O,146.37,29566.74
932,1,SKU-0024,Material PGS 3 EM,72,5,67,2023-08-15,O,105.42,7590.24
932,2,SKU-0056,Material NSE 3 EM,147,113,34,2023-08-22,O,126.58,18607.26
932,3,SKU-0012,Material SAE 3 EF,98,0,98,2023-08-04,O,281.8,27616.4
933,0,SKU-0025,Material SAE 4 EF,128,115,13,2025-11-26,O,132.68,16983.04
933,1,SKU-0045,Material SAE 2 EF,121,24,97,2026-01-07,O,243.84,29504.64
934,0,SKU-0021,Material COC 1 EM,241,40,201,2024-11-26,O,38.5,9278.5
934,1,SKU-0060,Material NSE 4 EF,92,1,91,2025-01-11,O,292.53,26912.76
934,2,SKU-0009,Material Isaac 2 EM,38,30,8,2024-12-19,O,196.56,7469.28
934,3,SKU-0054,Material COC 2 EF,69,11,58,2024-12-23,O,277.65,19157.85
934,4,SKU-0044,Material SAE 7 EF,30,19,11,2024-11-29,O,28.65,859.5
935,0,SKU-0020,Material NSE 6 EF,34,11,23,2025-12-13,O,278.58,9471.72
936,0,SKU-0002,Material COC 9 EF,223,102,121,2024-10-26,O,116.99,26088.77
936,1,SKU-0030,Material NSE 4 EF,193,175,18,2024-10-21,O,70.84,13672.12
936,2,SKU-0014,Material COC 5 EF,103,1,102,2024-09-21,O,115.35,11881.05
936,3,SKU-0027,Material NSE 3 EM,147,139,8,2024-09-12,O,157.68,23178.96
937,0,SKU-0037,Material SAE 1 EM,192,102,90,2023-06-10,O,107.32,20605.44
937,1,SKU-0049,Material Isaac 3 EF,94,12,82,2023-06-06,O,138.64,13032.16
937,2,SKU-0038,Material Isaac 2 EF,161,60,101,2023-06-06,O,147.0,23667.0
937,3,SKU-0030,Material NSE 2 EM,217,130,87,2023-06-06,O,210.13,45598.21
938,0,SKU-0018,Material SAE 2 EM,295,83,212,2022-03-23,O,200.02,59005.9
939,0,SKU-0023,Material PGS 1 EM,158,77,81,2023-08-14,O,105.05,16597.9
939,1,SKU-0012,Material Isaac 2 EM,168,84,84,2023-07-16,O,215.9,36271.2
939,2,SKU-0017,Material COC 7 EF,198,158,40,2023-08-27,O,184.2,36471.6
939,3,SKU-0006,Material SAE 4 EF,38,14,24,2023-07-23,O,241.0,9158.0
939,4,SKU-0026,Material Isaac 3 EF,283,206,77,2023-08-30,O,98.85,27974.55
940,0,SKU-0041,Material COC 6 EF,190,93,97,2024-05-12,O,278.67,52947.3
940,1,SKU-0001,Material PGS 8 EF,67,56,11,2024-04-06,O,254.88,17076.96
941,0,SKU-0002,Material COC 1 EM,121,79,42,2022-08-21,O,149.04,18033.84
941,1,SKU-0046,Material PGS 6 EF,119,71,48,2022-08-03,O,65.05,7740.95
941,2,SKU-0043,Material NSE 4 EF,118,104,14,2022-08-16,O,44.42,5241.56
941,3,SKU-0006,Material NSE 3 EM,291,264,27,2022-08-21,O,178.04,51809.64
942,0,SKU-0035,Material SAE 6 EF,174,190,0,2022-07-23,C,160.1,27857.4
942,1,SKU-0007,Material Isaac 5 EF,15,12,3,2022-07-16,O,53.31,799.65
943,0,SKU-0041,Material PGS 3 EF,78,64,14,2024-01-17,O,130.68,10193.04
943,1,SKU-0011,Material PGS 3 EM,46,45,1,2024-02-13,O,129.95,5977.7
943,2,SKU-0020,Material SAE 6 EF,100,64,36,2024-01-03,O,288.35,28835.0
943,3,SKU-0055,Material SAE 1 EM,219,89,130,2024-01-01,O,218.65,47884.35
944,0,SKU-0017,Material PGS 3 EM,241,166,75,2023-10-18,O,39.51,9521.91
944,1,SKU-0022,Material Isaac 2 EF,118,33,85,2023-11-05,O,110.81,13075.58
944,2,SKU-0044,Material NSE 2 EM,74,17,57,2023-10-20,O,274.11,20284.14
944,3,SKU-0004,Material SAE 1 EM,267,51,216,2023-10-29,O,42.09,11238.03
944,4,SKU-0002,Material NSE 3 EM,135,133,2,2023-11-24,O,219.5,29632.5
945,0,SKU-0060,Material SAE 2 EF,104,5,99,2022-10-17,O,220.89,22972.56
945,1,SKU-0059,Material PGS 9 EF,265,224,41,2022-10-09,O,249.63,66151.95
946,0,SKU-0029,Material SAE 1 EF,290,84,206,2025-02-06,O,218.1,63249.0
946,1,SKU-0015,Material SAE 3 EM,19,19,0,2025-02-24,C,154.64,2938.16
947,0,SKU-0002,Material Isaac 3 EF,219,170,49,2023-10-03,O,118.01,25844.19
947,1,SKU-0011,Material SAE 4 EF,56,21,35,2023-09-07,O,34.5,1932.0
947,2,SKU-0025,Material PGS 1 EM,139,50,89,2023-09-22,O,224.08,31147.12
948,0,SKU-0028,Material SAE 5 EF,248,121,127,2024-06-29,O,111.91,27753.68
948,1,SKU-0012,Material Isaac 2 EF,21,2,19,2024-06-06,O,164.21,3448.41
949,0,SKU-0012,Material Isaac 6 EF,143,84,59,2022-05-25,O,215.4,30802.2
949,1,SKU-0052,Material NSE 6 EF,201,58,143,2022-04-17,O,48.23,9694.23
949,2,SKU-0039,Material SAE 6 EF,190,39,151,2022-05-01,O,250.66,47625.4
949,3,SKU-0004,Material PGS 3 EF,17,16,1,2022-04-20,O,223.64,3801.88
949,4,SKU-0037,Material COC 1 EM,86,64,22,2022-04-25,O,238.88,20543.68
950,0,SKU-0034,Material Isaac 2 EF,282,208,74,2024-06-08,O,161.52,45548.64
950,1,SKU-0057,Material COC 9 EF,25,21,4,2024-06-05,O,283.37,7084.25
951,0,SKU-0043,Material COC 3 EM,155,50,105,2024-12-22,O,107.92,16727.6
951,1,SKU-0054,Material COC 2 EM,227,65,162,2025-02-06,O,46.77,10616.79
951,2,SKU-0017,Material COC 1 EF,237,278,0,2024-12-30,C,159.05,37694.85
952,0,SKU-0051,Material Isaac 8 EF,188,166,22,2024-04-19,O,102.26,19224.88
953,0,SKU-0033,Material Isaac 1 EF,126,56,70,2022-08-10,O,225.57,28421.82
953,1,SKU-0002,Material SAE 5 EF,144,25,119,2022-08-02,O,236.24,34018.56
953,2,SKU-0034,Material SAE 2 EM,97,37,60,2022-08-15,O,231.99,22503.03
953,3,SKU-0017,Material Isaac 2 EM,32,19,13,2022-08-11,O,290.99,9311.68
953,4,SKU-0037,Material SAE 2 EF,272,265,7,2022-08-09,O,156.63,42603.36
954,0,SKU-0008,Material COC 8 EF,215,212,3,2023-12-06,O,57.46,12353.9
954,1,SKU-0044,Material Isaac 5 EF,27,12,15,2023-12-31,O,166.58,4497.66
954,2,SKU-0050,Material NSE 3 EM,254,176,78,2023-12-11,O,84.33,21419.82
955,0,SKU-0007,Material SAE 2 EM,168,164,4,2024-11-13,O,48.02,8067.36
955,1,SKU-0057,Material PGS 8 EF,105,64,41,2024-10-25,O,58.8,6174.0
955,2,SKU-0029,Material SAE 7 EF,243,110,133,2024-10-27,O,87.76,21325.68
955,3,SKU-0027,Material COC 2 EM,202,112,90,2024-11-10,O,116.19,23470.38
955,4,SKU-0042,Material Isaac 2 EF,236,75,161,2024-10-21,O,131.18,30958.48
956,0,SKU-0058,Material PGS 2 EF,275,190,85,2023-03-26,O,107.0,29425.0
956,1,SKU-0021,Material PGS 2 EM,230,77,153,2023-04-18,O,173.34,39868.2
956,2,SKU-0001,Material Isaac 2 EF,136,52,84,2023-03-29,O,110.9,15082.4
956,3,SKU-0008,Material SAE 1 EM,23,17,6,2023-04-20,O,76.87,1768.01
957,0,SKU-0003,Material Isaac 2 EM,148,21,127,2025-01-12,O,227.63,33689.24
958,0,SKU-0044,Material PGS 1 EM,166,143,23,2023-08-20,O,298.67,49579.22
958,1,SKU-0013,Material NSE 1 EF,233,150,83,2023-09-01,O,268.11,62469.63
958,2,SKU-0045,Material NSE 3 EF,105,22,83,2023-08-31,O,110.19,11569.95
958,3,SKU-0002,Material PGS 1 EF,144,122,22,2023-10-01,O,22.45,3232.8
959,0,SKU-0018,Material COC 7 EF,102,82,20,2024-04-16,O,121.65,12408.3
959,1,SKU-0044,Material PGS 1 EF,157,70,87,2024-03-08,O,209.52,32894.64
959,2,SKU-0051,Material SAE 7 EF,98,13,85,2024-04-06,O,109.15,10696.7
959,3,SKU-0001,Material PGS 3 EM,217,160,57,2024-03-05,O,278.12,60352.04
959,4,SKU-0050,Material COC 3 EM,99,19,80,2024-03-05,O,239.44,23704.56
960,0,SKU-0045,Material COC 4 EF,277,13,264,2024-01-04,O,266.23,73745.71
961,0,SKU-0056,Material Isaac 9 EF,151,149,2,2024-02-26,O,284.88,43016.88
961,1,SKU-0033,Material SAE 7 EF,98,83,15,2024-01-30,O,212.7,20844.6
961,2,SKU-0001,Material COC 8 EF,266,70,196,2024-03-04,O,104.88,27898.08
962,0,SKU-0059,Material SAE 1 EM,112,16,96,2023-04-27,O,125.99,14110.88
962,1,SKU-0017,Material SAE 8 EF,161,75,86,2023-04-14,O,187.85,30243.85
962,2,SKU-0011,Material PGS 2 EM,177,60,117,2023-04-16,O,197.23,34909.71
962,3,SKU-0050,Material COC 4 EF,19,13,6,2023-03-17,O,270.85,5146.15
962,4,SKU-0012,Material NSE 8 EF,274,8,266,2023-03-16,O,210.94,57797.56
963,0,SKU-0009,Material SAE 7 EF,14,7,7,2023-05-10,O,241.83,3385.62
963,1,SKU-0010,Material COC 3 EF,170,51,119,2023-03-25,O,190.69,32417.3
963,2,SKU-0002,Material COC 6 EF,71,70,1,2023-03-31,O,131.64,9346.44
963,3,SKU-0015,Material COC 8 EF,284,89,195,2023-05-09,O,270.94,76946.96
963,4,SKU-0058,Material PGS 1 EF,83,33,50,2023-04-02,O,95.02,7886.66
964,0,SKU-0017,Material NSE 1 EM,119,119,0,2025-12-30,C,206.9,24621.1
964,1,SKU-0044,Material COC 3 EF,148,42,106,2025-12-31,O,65.94,9759.12
964,2,SKU-0055,Material PGS 2 EF,100,93,7,2025-12-08,O,138.99,13899.0
964,3,SKU-0050,Material NSE 7 EF,300,23,277,2025-12-21,O,218.02,65406.0
964,4,SKU-0029,Material SAE 3 EM,110,14,96,2025-12-04,O,200.09,22009.9
965,0,SKU-0020,Material SAE 8 EF,51,22,29,2025-12-01,O,120.01,6120.51
965,1,SKU-0017,Material NSE 1 EM,77,3,74,2025-12-04,O,34.36,2645.72
966,0,SKU-0043,Material SAE 1 EM,262,130,132,2023-09-07,O,274.4,71892.8
966,1,SKU-0056,Material SAE 2 EM,241,55,186,2023-09-28,O,90.86,21897.26
966,2,SKU-0010,Material Isaac 1 EF,36,28,8,2023-09-14,O,257.05,9253.8
966,3,SKU-0016,Material Isaac 2 EM,214,212,2,2023-10-08,O,238.91,51126.74
966,4,SKU-0031,Material SAE 9 EF,242,111,131,2023-10-14,O,205.97,49844.74
967,0,SKU-0059,Material SAE 8 EF,275,249,26,2022-03-31,O,223.61,61492.75
967,1,SKU-0032,Material NSE 1 EF,129,85,44,2022-04-09,O,160.43,20695.47
967,2,SKU-0019,Material Isaac 6 EF,104,92,12,2022-05-12,O,185.79,19322.16
968,0,SKU-0040,Material COC 8 EF,158,117,41,2024-12-14,O,233.38,36874.04
